county,state,Religious2014,Civic2014,Business2014,Political2014,Professional2014,Labor2014,Bowling2014,Recreational2014,Golf2014,Sports2014,pop2014,assn2014,pvote2012,respn2010,nccs2014,sk2014
Lanier , GA,7,0,0,0,0,0,0,0,0,0,10390,0.673724735,0.697980272,0.53,26,-1.011866514
Blount , AL,39,0,1,0,0,3,0,3,3,0,57658,0.849838704,0.708668375,0.8,108,-1.013279735
Rowan , KY,17,1,2,0,0,0,0,2,0,0,23681,0.929014822,0.567735723,0.78,113,-1.015399567
Ocean , NJ,233,26,16,2,10,24,5,61,11,1,585916,0.663917695,0.655539091,0.78,2373,-1.016106178
Orange , NY,167,18,10,0,6,17,10,32,14,0,375994,0.728735033,0.630149754,0.7,1560,-1.017519399
Breckinridge , KY,20,1,1,0,0,0,0,1,1,0,19899,1.206090758,0.560447289,0.67,65,-1.01822601
Bulloch , GA,39,3,4,1,1,0,0,4,2,0,72217,0.747746376,0.674309872,0.69,214,-1.019639232
Pendleton , KY,15,0,1,0,0,0,0,0,2,0,14433,1.247141966,0.553732239,0.83,51,-1.019639232
Newton , MO,50,2,3,0,0,6,1,2,0,0,58596,1.092224725,0.625636037,0.76,145,-1.020345842
Will , IL,247,37,19,3,7,35,12,65,21,3,685621,0.654880758,0.7182991,0.82,1820,-1.021052453
Kemper , MS,9,0,1,0,0,0,0,0,0,0,10213,0.979144228,0.622781065,0.53,27,-1.023172285
Campbell , KY,48,6,1,1,1,4,5,11,2,0,91737,0.861157439,0.631564882,0.78,326,-1.023878896
Ford , KS,21,5,3,0,0,0,1,3,1,0,34865,0.975190019,0.547358775,0.68,166,-1.024585506
Fayette , WV,40,2,1,0,0,3,1,3,2,0,45211,1.150162571,0.523671282,0.57,189,-1.026705339
Scott , KY,39,1,2,0,0,0,0,3,2,0,51327,0.915697391,0.62630906,0.79,174,-1.02811856
Dinwiddie , VA,21,1,0,0,0,0,0,1,0,0,28068,0.819438506,0.728242229,0.81,42,-1.028825171
Dale , AL,49,3,2,0,0,4,0,2,1,0,49501,1.232298337,0.58117228,0.6,120,-1.030238392
Nye , NV,13,4,3,0,1,1,0,4,2,0,42203,0.663459944,0.643056371,0.57,162,-1.030945003
Monongalia , WV,52,15,1,0,1,9,2,11,8,1,102936,0.971477423,0.545851528,0.73,502,-1.031651613
Honolulu , HI,372,60,37,7,18,60,5,51,24,0,992082,0.639060078,0.62530713,0.75,4697,-1.034478056
Lubbock , TX,186,23,12,6,6,7,2,22,8,0,295039,0.921912018,0.58560896,0.74,1236,-1.034478056
Johnson , IN,92,15,4,1,2,3,2,7,10,0,147489,0.922102665,0.602423663,0.82,582,-1.035184667
Oswego , NY,66,16,2,1,0,6,5,15,11,0,120835,1.009641246,0.561712688,0.79,532,-1.035184667
Crittenden , AR,32,4,3,0,0,0,0,2,1,0,49558,0.847491828,0.63003166,0.64,163,-1.03871772
Nassau , NY,534,47,36,13,29,91,15,229,44,5,1358673,0.767660798,0.591619973,0.73,6524,-1.039424331
Potter , TX,86,12,12,5,2,11,1,9,5,1,122276,1.177663646,0.50577482,0.71,572,-1.039424331
Rains , TX,8,0,1,0,0,0,0,1,1,0,11029,0.997370569,0.603069205,0.61,34,-1.040130942
Effingham , GA,40,1,2,0,0,1,0,0,0,0,55447,0.793550598,0.708798692,0.79,110,-1.040837552
Petroleum , MT,0,0,0,0,0,0,0,0,0,0,489,0,0.77002584,0.52,2,-1.041544163
Marshall , AL,74,2,5,0,0,2,1,4,2,0,94356,0.953834414,0.645827563,0.74,240,-1.042250774
Big Horn , MT,8,0,0,0,0,0,0,0,1,0,13313,0.676030947,0.5496673,0.54,78,-1.044370606
Madera , CA,44,6,8,0,0,1,1,7,5,0,154562,0.465832481,0.74129307,0.73,426,-1.046490438
San Juan , NM,68,10,7,0,0,1,1,6,2,0,123990,0.766190822,0.639754819,0.65,428,-1.047197049
Spotsylvania , VA,68,6,1,1,1,1,2,11,3,1,129202,0.735282736,0.705271225,0.78,299,-1.047197049
DeKalb , MO,9,0,0,0,0,0,0,0,1,0,12684,0.788394828,0.651392633,0.74,41,-1.04861027
Winston , AL,24,0,1,0,0,0,1,1,0,0,24101,1.120285465,0.585107663,0.57,66,-1.049316881
Cherokee , AL,21,1,1,0,0,1,0,1,1,0,25995,1.000192345,0.638206348,0.55,53,-1.052143323
Lamar , AL,11,0,0,0,0,1,0,0,1,0,14050,0.925266904,0.656541629,0.8,35,-1.054263156
Upton , TX,2,0,0,0,0,0,0,0,1,0,3465,0.865800866,0.590909091,0.5,13,-1.054263156
Wirt , WV,5,0,0,0,0,0,0,0,1,0,5837,1.027925304,0.49908046,0.52,30,-1.054263156
Lincoln , ID,3,0,0,0,0,0,0,0,0,0,5304,0.56561086,0.701983959,0.77,17,-1.055676377
Bossier Parish, LA,72,5,3,0,0,1,2,10,5,1,124769,0.793466326,0.676765706,0.73,317,-1.055676377
Dallas , TX,1234,137,86,23,51,48,8,189,35,7,2519625,0.721535943,0.603088152,0.71,11656,-1.056382988
Yoakum , TX,7,0,2,0,0,0,0,0,1,0,8326,1.20105693,0.542995662,0.67,29,-1.057089598
LaGrange , IN,27,1,3,1,0,1,0,1,2,0,38462,0.935988768,0.591755066,0.8,152,-1.05920943
Lee , FL,249,42,21,3,8,7,3,46,54,2,679233,0.640428248,0.684324599,0.72,2108,-1.061329263
Madison , KY,54,4,6,0,3,1,1,8,4,0,86687,0.934396161,0.590543367,0.77,339,-1.062035873
Lonoke , AR,41,0,6,0,0,3,0,2,4,0,71488,0.783348254,0.68016811,0.74,177,-1.065568927
Jefferson Parish, LA,177,27,19,2,10,21,2,51,5,2,435536,0.725542779,0.648169725,0.72,1518,-1.067688759
Finney , KS,26,5,5,0,0,0,2,1,1,0,37147,1.076802972,0.549479797,0.72,149,-1.068395369
Guadalupe , NM,3,0,0,0,0,0,0,0,0,0,4443,0.675219446,0.610872675,0.44,18,-1.070515202
Canadian , OK,71,5,4,0,1,0,1,10,2,0,129478,0.72599206,0.689839652,0.77,329,-1.076168087
Orange , CA,1075,136,99,10,38,64,15,356,47,13,3144961,0.589196496,0.667060804,0.75,11796,-1.076874698
Lincoln , NV,2,0,0,0,0,0,0,0,0,0,5120,0.390625,0.685787126,0.54,20,-1.076874698
Lake and Peninsula Borough, AK,1,0,0,0,0,0,0,0,0,0,1629,0.613873542,0.474874372,0.64,13,-1.077581308
Warren , TN,37,3,4,0,0,0,2,2,0,0,40038,1.198861082,0.565820363,0.77,121,-1.079701141
Ionia , MI,40,6,1,0,0,5,2,2,4,0,64299,0.933140484,0.611856637,0.84,221,-1.081820973
Jersey , IL,15,3,2,0,0,0,1,1,2,0,22552,1.064207166,0.561260144,0.79,87,-1.082527583
San Benito , CA,13,3,4,0,0,0,0,2,2,0,58308,0.411607327,0.716478555,0.75,201,-1.085354026
Russell , VA,18,0,1,0,1,4,0,0,1,0,28012,0.892474654,0.616797632,0.84,98,-1.087473858
Maui , HI,61,8,5,0,1,6,1,14,12,0,163398,0.660962802,0.565384124,0.51,858,-1.088180469
Owyhee , ID,3,1,0,0,0,0,0,0,0,0,11309,0.353700592,0.691936083,0.59,45,-1.090300301
Bollinger , MO,8,0,1,0,0,0,0,0,0,0,12373,0.727390285,0.634418605,0.59,42,-1.092420133
St. Francis , AR,21,0,2,0,0,0,0,0,2,0,26977,0.92671535,0.607218067,0.59,81,-1.093833354
Salt Lake , UT,148,52,60,10,26,52,10,104,14,8,1092888,0.442863313,0.695971811,0.77,4113,-1.093833354
Giles , TN,25,3,1,1,0,0,0,1,1,0,28811,1.11068689,0.557770776,0.8,105,-1.095246576
Leake , MS,29,0,3,0,1,0,0,1,1,0,23191,1.509206158,0.520934818,0.68,51,-1.096659797
Lincoln , AR,10,0,2,0,0,0,0,1,0,0,13982,0.929766843,0.655293704,0.54,24,-1.097366408
Los Angeles , CA,3275,546,283,76,135,283,46,845,114,37,10109436,0.557894624,0.6685109,0.73,37547,-1.098073019
Lincoln , MO,35,2,2,0,0,0,0,2,2,0,54256,0.792539074,0.651293847,0.75,160,-1.098073019
Stewart , TN,10,2,1,0,0,0,0,0,0,0,13268,0.979801025,0.5801951,0.76,49,-1.098073019
Robeson , NC,129,6,3,0,0,1,1,9,4,0,134732,1.135587685,0.56983255,0.68,399,-1.098779629
Canyon , ID,80,7,4,1,2,4,2,9,6,0,202951,0.566639238,0.70631291,0.79,584,-1.100192851
Switzerland , IN,5,2,2,0,0,0,0,0,0,0,10490,0.857959962,0.483903134,0.7,68,-1.100899461
Price of Wales Hyder Census Area, AK,3,5,1,0,0,0,0,0,0,0,6384,1.409774436,0.630035545,0.64,0,-1.102312683
Socorro , NM,6,1,2,0,0,0,0,0,0,0,17340,0.519031142,0.596731375,0.5,89,-1.103019293
Monroe , KY,10,0,0,0,0,0,0,0,0,0,10707,0.933968432,0.565269176,0.78,46,-1.103725904
White , AR,65,4,5,0,0,2,1,10,2,0,78643,1.1316964,0.564872811,0.69,242,-1.106552347
Oregon , MO,5,0,0,0,0,1,0,0,1,0,10890,0.642791552,0.601005982,0.61,50,-1.106552347
Spencer , KY,12,0,0,0,0,0,0,0,2,0,17688,0.79149706,0.671257962,0.81,45,-1.107965568
Okfuskee , OK,11,1,0,0,0,0,0,0,0,0,12194,0.984090536,0.557695294,0.54,45,-1.1100854
Kane , IL,200,36,25,2,10,36,5,46,16,3,527501,0.71848205,0.665760162,0.81,1603,-1.110792011
Cherokee , OK,33,3,3,0,0,0,1,1,1,0,48302,0.869529212,0.583132923,0.59,182,-1.112205232
Henderson , TX,66,5,3,0,0,0,2,8,3,0,79259,1.097667142,0.56040813,0.62,252,-1.112911843
Virginia Beach city, VA,210,18,2,4,5,10,3,60,13,1,450879,0.723032122,0.647290407,0.77,1512,-1.114325065
Cass , MI,35,6,2,0,0,1,0,2,5,0,51775,0.985031386,0.57088463,0.74,194,-1.115031675
Leavenworth , KS,43,5,3,2,0,0,1,5,3,0,78784,0.78696182,0.630528096,0.77,268,-1.117151507
Sevier , TN,81,1,5,0,1,1,0,6,2,2,94889,1.043324305,0.588918646,0.71,279,-1.117151507
Prince William , VA,169,15,4,0,10,5,3,48,15,2,445006,0.608980553,0.707634973,0.77,1108,-1.117151507
Brazos , TX,107,15,12,4,3,2,1,21,5,1,209201,0.81739571,0.611633295,0.71,747,-1.117858118
Lewis , TN,11,1,0,0,1,0,0,0,0,0,11872,1.095013477,0.567250755,0.81,40,-1.121391172
Mitchell , TX,6,1,2,0,0,0,0,1,0,0,9081,1.101200308,0.505345843,0.61,40,-1.121391172
Cleveland , OK,158,15,7,1,6,5,1,29,5,0,270189,0.840152634,0.625809032,0.75,855,-1.122804393
Faulkner , AR,89,3,4,0,1,1,1,5,4,0,120878,0.89346283,0.612570551,0.73,382,-1.123511004
Jackson , MS,101,8,3,0,1,10,1,17,5,0,141504,1.031772953,0.600120796,0.69,373,-1.127044057
Sumner , TN,112,7,6,0,2,3,2,16,6,0,172870,0.89084283,0.633913592,0.79,475,-1.130577111
Lea , NM,54,7,3,0,1,0,1,3,3,0,69930,1.02960103,0.566053428,0.68,239,-1.131283721
Kinney , TX,2,0,0,0,0,0,0,0,0,0,3505,0.570613409,0.601012231,0.49,16,-1.133403553
Russell , KY,14,0,0,0,0,1,1,1,1,0,17769,1.013000169,0.59798881,0.78,52,-1.134110164
Santa Rosa , FL,96,3,5,0,0,4,2,14,3,0,163244,0.777976526,0.657134794,0.78,446,-1.134816775
Warren , IN,8,0,0,0,0,0,0,0,0,0,8330,0.960384154,0.567587752,0.81,33,-1.138349828
Tallahatchie , MS,18,1,2,0,0,0,0,0,1,0,14736,1.492942454,0.481454061,0.58,41,-1.138349828
Lyon , NV,18,1,1,0,0,0,1,4,1,0,51766,0.502260171,0.693202002,0.8,172,-1.139056439
Gaines , TX,24,0,3,0,0,0,0,0,0,0,19279,1.400487577,0.529496028,0.69,45,-1.13976305
Galveston , TX,154,25,13,3,2,11,1,27,7,0,314283,0.773188496,0.593799729,0.68,1267,-1.14046966
Pima , AZ,341,58,28,6,17,25,9,117,33,0,1004244,0.631320675,0.643221774,0.72,3684,-1.141176271
Randall , TX,86,2,3,0,2,3,1,9,2,0,128684,0.839265177,0.631100387,0.78,386,-1.141176271
Osage , OK,32,2,2,0,0,1,0,4,3,0,48075,0.915236609,0.655873109,0.63,82,-1.141882882
Lawrence , TN,42,3,1,0,0,1,1,0,2,0,42323,1.181390733,0.568276017,0.77,114,-1.142589492
Greenlee , AZ,5,1,0,0,0,0,1,0,1,0,9323,0.858092889,0.612261636,0.46,25,-1.144002714
McHenry , IL,96,13,18,2,4,6,7,37,17,1,306975,0.654776448,0.658600074,0.83,1040,-1.144002714
Middlesex , NJ,278,32,35,10,31,68,4,95,12,0,837339,0.67475658,0.639854155,0.76,3000,-1.144709324
Scott , IN,22,3,1,0,0,0,1,2,1,0,23678,1.266998902,0.451509346,0.78,119,-1.147535767
Morgan , UT,1,0,0,0,0,0,0,0,0,1,10617,0.188377131,0.796983356,0.86,27,-1.148948989
San Joaquin , CA,213,30,19,0,6,23,4,42,13,0,715114,0.489432454,0.698615036,0.72,2170,-1.149655599
St. John the Baptist Parish, LA,16,1,2,0,0,1,0,1,2,0,43773,0.525438055,0.699761479,0.67,119,-1.149655599
Lamar , MS,46,1,2,0,0,0,0,3,2,0,59935,0.900976057,0.695942734,0.71,56,-1.15036221
Pulaski , KY,50,0,3,0,0,0,1,5,3,0,63798,0.971817298,0.585363108,0.79,214,-1.153188653
Broward , FL,583,68,58,8,34,41,8,183,38,11,1869679,0.551966407,0.663263928,0.73,6634,-1.153895263
Tippecanoe , IN,115,17,8,0,4,14,3,20,5,0,183670,1.012685795,0.532903733,0.78,798,-1.158134928
Carroll , KY,12,1,0,0,0,0,0,0,0,0,10751,1.209189843,0.492571276,0.78,46,-1.158841538
McIntosh , OK,11,1,2,0,0,0,1,0,0,0,20119,0.745563895,0.587457682,0.44,75,-1.159548149
Howard , TX,39,4,2,0,0,1,1,0,1,0,36551,1.313233564,0.513555017,0.71,113,-1.159548149
Tarrant , TX,939,104,63,17,21,61,11,135,26,3,1946346,0.709020904,0.62663097,0.74,6996,-1.159548149
Jackson , WV,25,1,0,0,0,2,1,2,1,0,29181,1.096603955,0.533641405,0.66,106,-1.16025476
Pearl River , MS,45,0,3,0,0,0,1,4,1,0,55298,0.97652718,0.607545107,0.69,141,-1.16096137
Starke , IN,16,4,3,0,0,0,1,0,1,0,23037,1.085210748,0.506216388,0.77,105,-1.162374592
Passaic , NJ,231,28,8,4,12,34,4,48,5,2,509913,0.73738069,0.626831537,0.71,1715,-1.162374592
George , MS,22,0,0,0,0,0,0,1,0,0,23271,0.988354604,0.60562861,0.74,61,-1.163787813
Cumberland , NC,240,13,6,1,1,6,3,18,7,2,325814,0.911563039,0.592238415,0.73,1078,-1.165201035
Hendry , FL,19,6,5,0,0,1,0,3,0,0,38476,0.883667741,0.589955978,0.58,123,-1.166614256
St. Lucie , FL,101,7,7,0,1,6,0,18,7,2,290957,0.512103163,0.700792918,0.75,818,-1.169440699
Estill , KY,14,2,0,0,0,1,0,0,1,0,14435,1.246969172,0.506052323,0.8,54,-1.169440699
Johnson , TX,100,8,8,0,0,3,1,9,1,0,157213,0.826903628,0.597889428,0.76,573,-1.17085392
DeSoto , MS,109,5,5,0,0,3,1,18,6,1,170886,0.866074459,0.657788709,0.76,343,-1.171560531
Grant Parish, LA,18,0,0,0,0,0,0,0,0,0,22382,0.804217675,0.66612866,0.62,41,-1.173680363
Isabella , MI,36,4,5,1,1,5,2,4,7,0,70820,0.917819825,0.558918268,0.8,295,-1.173680363
Hardin , KY,82,4,3,0,2,5,1,11,3,0,108463,1.023390465,0.559729398,0.8,389,-1.175800195
Hernando , FL,72,8,3,3,1,2,2,11,12,0,175704,0.648818467,0.678311417,0.8,473,-1.177920027
Doddridge , WV,5,0,0,0,0,0,0,1,0,0,8160,0.735294118,0.570222405,0.54,35,-1.177920027
Cleburne , AL,12,0,0,0,0,0,0,1,0,0,15072,0.862526539,0.632849274,0.67,36,-1.180039859
Jefferson , MO,115,20,6,0,1,6,4,19,4,0,222644,0.786008157,0.659150764,0.79,529,-1.184986134
Dickson , TN,39,2,1,1,0,1,2,4,1,0,50592,1.008064516,0.575693996,0.8,163,-1.186399355
Garfield , UT,0,0,0,0,0,0,0,0,0,0,5016,0,0.720132013,0.4,21,-1.188519187
Hancock , GA,2,0,1,0,0,0,0,0,0,0,8519,0.352154009,0.73013038,0.4,18,-1.189225798
Perry , MS,11,1,1,0,0,0,0,0,0,0,12219,1.063916851,0.604543053,0.55,21,-1.189225798
Jefferson , TN,46,3,1,0,0,0,0,0,3,0,52680,1.006074412,0.568252427,0.8,178,-1.192052241
Titus , TX,28,1,2,0,0,0,0,2,1,0,32487,1.046572475,0.559635927,0.72,104,-1.193465462
Pasco , FL,175,35,13,0,6,3,3,39,22,2,485640,0.61362326,0.68823029,0.77,1196,-1.197705126
Christian , KY,66,13,3,1,1,1,1,6,3,0,73965,1.284391266,0.500821205,0.73,249,-1.197705126
Wilkinson , MS,10,0,1,0,0,0,0,0,1,0,9216,1.302083333,0.478930228,0.42,29,-1.200531569
Brantley , GA,9,1,0,0,0,0,0,1,0,0,18408,0.597566276,0.686492051,0.5,37,-1.201944791
Trimble , KY,10,0,0,0,0,0,0,0,1,0,8729,1.260167259,0.532301683,0.69,23,-1.201944791
Madison Parish, LA,6,0,0,0,1,2,0,0,1,0,11793,0.847960655,0.642671292,0.52,21,-1.204771233
Caldwell , TX,31,2,4,1,0,0,0,1,0,0,39797,0.979973365,0.532345727,0.68,161,-1.206184455
Lincoln , KY,28,0,2,0,0,0,0,1,1,0,24484,1.306975984,0.530059076,0.81,65,-1.208304287
Washington , MO,18,1,0,0,0,0,1,2,1,0,25076,0.917211677,0.581683168,0.57,74,-1.209010898
Sevier , UT,2,2,2,0,0,1,0,1,0,0,20847,0.383748261,0.682772043,0.65,72,-1.212543951
Bryan , OK,37,4,1,0,0,0,1,2,1,0,44403,1.035966038,0.54394495,0.53,139,-1.213250562
Ascension Parish, LA,40,1,3,0,0,2,0,18,1,0,117364,0.553832521,0.711749376,0.72,236,-1.214663783
Rhea , TN,34,0,2,0,0,0,1,2,1,0,32652,1.225039814,0.528258592,0.76,97,-1.216783615
Summers , WV,11,1,0,0,0,2,0,0,0,0,13309,1.051919754,0.512276906,0.48,49,-1.216783615
Stanislaus , CA,191,15,14,2,5,19,2,42,6,1,531951,0.558322101,0.667080276,0.74,1632,-1.218903447
Wilson , TX,28,1,3,0,0,1,0,2,1,0,46440,0.775193798,0.616622464,0.74,146,-1.219610058
Carbon , UT,7,4,2,0,0,1,2,1,1,0,20620,0.872938894,0.547104331,0.68,86,-1.219610058
Grimes , TX,18,0,2,0,0,0,0,0,1,0,27069,0.77579519,0.574971589,0.6,104,-1.220316669
Collin , TX,372,20,19,6,9,3,3,96,17,8,886052,0.624116869,0.659924772,0.78,2631,-1.221023279
DeSoto , FL,24,2,2,0,0,1,0,0,1,0,35157,0.853315129,0.60240596,0.66,102,-1.22172989
Terrebonne Parish, LA,35,7,5,0,0,1,2,11,2,0,113579,0.554680002,0.657754925,0.71,367,-1.22172989
Chester , TN,15,1,0,0,0,0,0,1,0,0,17379,0.978192071,0.622813836,0.81,36,-1.22172989
Raleigh , WV,61,7,3,0,2,9,1,6,4,0,78155,1.189943062,0.518147842,0.69,252,-1.22172989
Jefferson , MS,2,0,1,0,0,0,0,0,0,0,7574,0.396091893,0.620173475,0.43,33,-1.225969554
Pike , PA,29,7,6,0,2,0,0,1,4,0,56238,0.871296988,0.556381453,0.73,226,-1.226676165
Boone , IL,17,3,4,0,0,4,2,2,4,0,53793,0.669232056,0.659189781,0.83,149,-1.235155493
Lafourche Parish, LA,24,6,4,1,0,1,0,11,4,0,97875,0.521072797,0.676740561,0.72,282,-1.237981936
Monroe , PA,89,14,6,1,1,3,1,14,4,0,167242,0.79525478,0.577861663,0.57,586,-1.238688547
Winkler , TX,8,1,1,0,0,0,0,0,1,0,7798,1.410618107,0.480635274,0.73,23,-1.239395157
DeKalb , AL,50,2,2,0,0,3,0,3,1,0,71012,0.859009745,0.626586087,0.7,161,-1.240101768
Bedford , TN,33,1,2,0,1,1,1,2,2,0,46428,0.926165245,0.594664691,0.79,133,-1.240101768
Livingston Parish, LA,78,2,6,0,0,1,0,8,3,0,135717,0.722090821,0.675648316,0.67,237,-1.240808379
Vermilion Parish, LA,27,2,2,0,0,1,0,4,1,0,59518,0.621660674,0.669515822,0.73,151,-1.240808379
Greenup , KY,27,2,0,0,1,6,0,1,3,0,36299,1.101958732,0.547423127,0.77,110,-1.24151499
Jefferson , ID,0,0,0,0,0,1,0,0,2,0,26988,0.111160516,0.806191117,0.83,57,-1.243634822
Harnett , NC,79,2,6,1,0,0,0,10,5,0,126865,0.811886651,0.63325943,0.75,306,-1.247874486
Harrison , MS,126,23,9,0,1,10,2,15,5,2,198758,0.971030097,0.560424779,0.66,623,-1.248581096
Scott , VA,11,0,0,0,0,0,0,1,0,0,22360,0.53667263,0.615536253,0.81,98,-1.248581096
Gilmer , WV,6,0,0,0,0,0,0,1,1,0,8519,0.939077356,0.523799582,0.8,38,-1.248581096
Marshall , TN,24,2,2,1,0,0,0,2,0,0,31301,0.990383694,0.583940415,0.8,86,-1.250700929
Suffolk , NY,430,72,43,11,26,91,18,215,69,2,1502342,0.65031797,0.611452713,0.71,5505,-1.25211415
Valencia , NM,30,2,5,0,1,3,0,7,1,0,75833,0.646156686,0.645708165,0.65,208,-1.252820761
Tulare , CA,142,16,18,0,2,8,3,11,6,1,457260,0.452696497,0.695572006,0.73,1241,-1.254233982
Wayne , MI,780,129,35,4,36,128,27,108,24,7,1766008,0.723666031,0.590367706,0.74,6766,-1.254940593
Kleberg , TX,21,3,4,0,0,1,0,3,0,0,31999,1.000031251,0.503447886,0.68,139,-1.255647203
Charlton , GA,3,0,2,0,0,0,0,1,0,0,12886,0.465621605,0.711531191,0.5,23,-1.256353814
Wagoner , OK,27,2,2,0,0,1,1,2,4,0,75612,0.515791144,0.688859544,0.67,180,-1.261300089
Tipton , TN,52,2,2,0,0,0,0,3,2,0,61812,0.986863392,0.60043385,0.79,141,-1.26271331
McDonald , MO,16,0,1,0,0,0,1,0,1,0,22792,0.833625834,0.601631648,0.61,61,-1.263419921
Paulding , GA,47,0,2,1,2,1,0,14,3,0,148921,0.470047878,0.737482494,0.77,245,-1.264833142
Washington , IN,15,3,1,0,0,0,0,1,1,0,27904,0.752580275,0.557216254,0.79,126,-1.264833142
Kenton , KY,65,15,4,2,4,9,1,22,5,0,164045,0.774177817,0.587703232,0.8,606,-1.265539753
St. Clair , AL,67,2,4,0,0,0,0,2,2,0,86561,0.8895461,0.613476103,0.71,198,-1.266952975
Rutherford , TN,165,7,7,0,3,2,2,18,4,0,289147,0.719357282,0.636665185,0.75,773,-1.271899249
Webster , WV,9,0,0,0,0,0,0,1,0,0,8830,1.132502831,0.441369381,0.71,45,-1.273312471
San Miguel , NM,14,5,1,0,0,0,0,0,0,0,28303,0.706638872,0.510535421,0.43,143,-1.278965356
Williamson , TX,206,12,13,5,5,2,3,46,8,5,489428,0.623176443,0.644219539,0.76,1455,-1.278965356
Vernon Parish, LA,35,3,3,0,0,0,1,1,0,0,52217,0.823486604,0.631064036,0.61,101,-1.279671967
Yazoo , MS,16,2,1,1,0,0,0,0,2,0,27759,0.792535754,0.615107723,0.72,75,-1.279671967
Dorchester , SC,69,4,2,0,1,1,0,6,4,0,148422,0.586166471,0.650656321,0.78,452,-1.279671967
Montgomery , TX,212,12,10,6,2,5,3,37,17,2,519054,0.589534037,0.65330591,0.76,1513,-1.281085188
Hart , KY,18,0,2,0,0,0,0,2,1,0,18533,1.241029515,0.524265696,0.81,50,-1.283911631
Riverside , CA,550,75,36,6,13,28,12,152,93,4,2328329,0.416178298,0.701614895,0.7,5798,-1.290271127
Lee , GA,10,0,2,0,0,0,0,0,0,0,29159,0.411536747,0.733279526,0.85,60,-1.291684349
Greene , MS,6,0,1,0,0,1,0,1,0,0,14312,0.628842929,0.700496806,0.64,18,-1.295924013
Berkeley , SC,105,10,3,0,0,4,2,7,2,1,198209,0.676054064,0.656820064,0.75,451,-1.295924013
Miami-Dade , FL,731,73,86,11,42,53,4,265,17,20,2668903,0.487840884,0.668504015,0.72,7744,-1.298043845
Sequoyah , OK,25,1,1,0,0,0,0,1,2,0,41351,0.72549636,0.618309986,0.55,104,-1.298750456
Walker , TX,35,3,2,0,0,1,1,3,1,0,69798,0.659044672,0.607030311,0.64,231,-1.299457066
Sanpete , UT,3,1,0,0,0,0,0,0,0,0,28348,0.141103429,0.74907807,0.56,69,-1.301576899
Kaufman , TX,65,5,5,2,0,0,0,8,4,0,111295,0.799676535,0.581672371,0.78,383,-1.304403341
Millard , UT,0,0,0,0,0,1,0,0,0,0,12555,0.079649542,0.778621224,0.66,28,-1.305816563
Walker , GA,62,2,2,0,0,2,0,2,2,0,68261,1.054775055,0.542840143,0.76,204,-1.306523173
Lee , AL,100,12,6,0,3,3,1,8,4,0,154426,0.887156308,0.559501442,0.72,521,-1.307229784
Le Flore , OK,34,1,4,0,1,0,1,3,2,0,49810,0.923509335,0.572094199,0.57,127,-1.31288267
Pecos , TX,13,1,2,0,0,0,0,0,1,0,15907,1.068711888,0.515016133,0.61,51,-1.317828944
Medina , TX,26,2,3,0,0,0,0,1,1,0,47876,0.689280642,0.587552627,0.69,171,-1.324895051
Jennings , IN,16,3,1,0,0,0,0,1,1,0,27996,0.785826547,0.55919258,0.82,112,-1.327014883
Harlan , KY,22,1,2,0,0,2,1,1,2,0,28056,1.104932991,0.530199005,0.76,81,-1.331254548
Beaver , UT,1,0,0,0,0,1,0,0,1,0,6454,0.464828014,0.6776072,0.58,15,-1.331961158
Craighead , AR,68,5,3,2,0,3,1,8,2,0,102671,0.896066075,0.565173207,0.74,317,-1.332667769
Tishomingo , MS,11,0,1,0,0,0,0,0,1,0,19452,0.668311742,0.612487459,0.74,61,-1.33408099
Kendall , IL,36,4,4,0,0,0,1,14,3,1,121816,0.517173442,0.690912013,0.82,268,-1.336200823
Deaf Smith , TX,14,4,1,0,0,0,0,1,1,0,19201,1.093693037,0.506643151,0.67,63,-1.338320655
Washington , UT,12,5,5,0,0,0,1,20,8,0,151876,0.335800258,0.726465722,0.75,324,-1.339027265
San Bernardino , CA,554,85,43,3,17,59,14,112,18,2,2110386,0.429779197,0.682867513,0.71,5462,-1.341853708
Clark , IN,77,12,3,0,1,3,3,10,5,1,114301,1.006115432,0.531929777,0.79,384,-1.341853708
Alcorn , MS,30,3,3,0,1,2,1,2,2,0,37346,1.178171692,0.513788803,0.77,106,-1.344680151
Wade Hampton Census Area, AK,1,4,0,0,0,0,0,0,0,0,8053,0.620886626,0.633448184,0.64,21,-1.346093372
Yuba , CA,23,4,1,0,0,1,0,2,2,0,73883,0.446652139,0.654159057,0.74,238,-1.346093372
Brazoria , TX,171,11,11,2,0,5,3,24,8,0,338176,0.694904428,0.597960841,0.73,1099,-1.346799983
Cheatham , TN,24,0,2,0,0,0,0,1,3,0,39714,0.755401118,0.614059214,0.8,106,-1.351039647
Cannon , TN,10,0,1,0,0,0,0,0,0,0,13718,0.801866161,0.588590366,0.78,41,-1.351746258
Adams , CO,125,23,13,4,6,20,4,30,2,1,481169,0.473845988,0.682342647,0.75,1151,-1.352452868
St. Martin Parish, LA,18,2,1,1,0,0,0,2,2,0,53300,0.487804878,0.697826922,0.71,99,-1.354572701
Upshur , TX,32,0,2,0,0,0,0,1,1,0,40366,0.891839667,0.564324324,0.69,117,-1.355279311
Montgomery , KY,18,1,0,0,0,1,1,3,2,0,27366,0.950084046,0.538659658,0.76,91,-1.359518975
